Order ID,Order Date,Customer ID,Customer Name,Segment,Product category,Product Name,Quantity,Unit Price,Sales,Order Count per Customer
ORD908,22-04-2024,CUST253,Abhihita,Corporate,Home,Lamp,2,290,580,1
ORD909,03-08-2024,CUST236,Aazim,Consumer,Home,Table,3,175,525,1
ORD910,22-09-2024,CUST280,Aathiththyan,Corporate,Home,Sofa,5,283,1415,1
ORD911,12-05-2024,CUST204,Abedin,Consumer,Clothing,Jacket,4,41,164,2
ORD912,23-02-2024,CUST391,Abhyudev,Consumer,Electronics,Laptop,4,499,1996,1
ORD913,26-04-2024,CUST068,Aashrut,Corporate,Clothing,Jacket,1,45,45,4
ORD914,08-09-2024,CUST009,Aamodin,Consumer,Clothing,Jacket,5,43,215,1
ORD915,18-01-2024,CUST448,Abbir,Consumer,Home,Sofa,3,220,660,1
ORD916,23-05-2024,CUST432,Abhik,Corporate,Home,Table,1,256,256,1
ORD917,17-04-2024,CUST123,Aasim,Corporate,Home,Sofa,1,170,170,1
ORD918,08-08-2024,CUST047,Abhimanuya,Corporate,Home,Sofa,1,193,193,3
ORD919,19-01-2024,CUST045,Abhidi,Consumer,Electronics,Headphones,4,415,1660,1
ORD920,25-09-2024,CUST066,Abhilash,Corporate,Clothing,Jacket,1,10,10,1
ORD921,10-06-2024,CUST182,Abbud,Corporate,Electronics,Smartphone,2,315,630,1
ORD922,21-09-2024,CUST111,Aaranan,Consumer,Clothing,Jeans,1,36,36,1
ORD923,07-06-2024,CUST082,Abhivanth,Consumer,Electronics,Headphones,1,430,430,1
ORD924,06-08-2024,CUST473,Abhith,Consumer,Home,Sofa,1,199,199,1
ORD925,13-02-2024,CUST412,Aavish,Consumer,Clothing,Jeans,1,30,30,1
ORD926,17-01-2024,CUST144,Abed,Consumer,Electronics,Smartphone,3,392,1176,1
ORD927,24-05-2024,CUST404,Aadim,Consumer,Clothing,T-Shirt,5,34,170,1
ORD928,13-08-2024,CUST256,Aarvalan,Consumer,Electronics,Laptop,3,496,1488,1
ORD929,02-03-2024,CUST171,Abinav,Consumer,Home,Table,3,187,561,1
ORD930,03-05-2024,CUST116,Aayansh,Corporate,Home,Lamp,3,186,558,1
ORD931,28-02-2024,CUST064,Aavanyan,Corporate,Home,Sofa,1,201,201,1
ORD932,11-07-2024,CUST426,Aavesh,Consumer,Home,Table,2,290,580,3
ORD933,06-04-2024,CUST187,Aahaan,Corporate,Electronics,Headphones,1,458,458,1
ORD934,06-08-2024,CUST491,Aadith,Corporate,Electronics,Laptop,3,225,675,1
ORD935,02-04-2024,CUST047,Abhipuj,Corporate,Electronics,Smartphone,2,223,446,2
ORD936,14-08-2024,CUST386,Abhinu,Corporate,Home,Lamp,2,294,588,1
ORD937,11-06-2024,CUST289,Aaliyan,Consumer,Home,Sofa,4,216,864,2
ORD938,23-01-2024,CUST051,Abdus Sattar,Consumer,Electronics,Smartphone,3,273,819,1
ORD939,11-06-2024,CUST107,Aadim,Corporate,Home,Table,5,267,1335,1
ORD940,08-07-2024,CUST200,Abhijun,Corporate,Clothing,T-Shirt,4,16,64,1
ORD941,24-09-2024,CUST033,Aakhyaan,Corporate,Clothing,Jeans,3,49,147,1
ORD942,03-02-2024,CUST149,Aaryaman,Consumer,Electronics,Laptop,1,320,320,1
ORD943,25-06-2024,CUST367,Aangat,Consumer,Electronics,Headphones,1,372,372,1
ORD944,25-01-2024,CUST234,Aamil,Consumer,Home,Lamp,3,141,423,2
ORD945,01-07-2024,CUST106,Abinish,Corporate,Home,Table,5,218,1090,1
ORD946,14-09-2024,CUST350,Aahwaanith,Consumer,Electronics,Smartphone,2,200,400,1
ORD947,03-02-2024,CUST245,Abhijvala,Consumer,Home,Sofa,4,291,1164,1
ORD948,21-05-2024,CUST426,Aashay,Consumer,Clothing,Jeans,3,29,87,2
ORD949,17-01-2024,CUST493,Aadhiren,Consumer,Electronics,Laptop,4,438,1752,2
ORD950,07-06-2024,CUST176,Aandi,Corporate,Clothing,T-Shirt,1,43,43,1
ORD951,07-01-2024,CUST322,Aadithyakethu,Consumer,Home,Table,5,198,990,1
ORD952,22-07-2024,CUST424,Aaryan,Consumer,Clothing,T-Shirt,5,45,225,1
ORD953,01-05-2024,CUST032,Aadesh,Consumer,Home,Sofa,3,127,381,1
ORD954,31-05-2024,CUST308,Aar,Consumer,Clothing,Jeans,2,11,22,1
ORD955,12-03-2024,CUST247,Abhinav,Corporate,Clothing,Jacket,3,46,138,1
ORD956,23-05-2024,CUST115,Aavansh,Consumer,Electronics,Laptop,4,361,1444,1
ORD957,22-06-2024,CUST197,Aftab,Consumer,Clothing,Jacket,3,32,96,1
ORD958,13-07-2024,CUST326,Aashir,Corporate,Electronics,Smartphone,2,231,462,1
ORD959,22-03-2024,CUST231,Abhya,Corporate,Clothing,Jacket,4,40,160,1
ORD960,28-09-2024,CUST425,Aatmanand,Consumer,Electronics,Laptop,1,311,311,1
ORD961,30-05-2024,CUST234,Aacharya,Corporate,Clothing,Jeans,1,22,22,1
ORD962,28-01-2024,CUST204,Abhya,Corporate,Clothing,T-Shirt,3,45,135,1
ORD963,16-06-2024,CUST297,Aakhyaan,Consumer,Electronics,Headphones,4,360,1440,1
ORD964,01-04-2024,CUST449,Abhijit,Corporate,Electronics,Smartphone,1,416,416,1
ORD965,09-07-2024,CUST011,Abhijeet,Consumer,Clothing,T-Shirt,5,14,70,1
ORD966,10-03-2024,CUST455,Abhinandan,Consumer,Clothing,T-Shirt,3,39,117,1
ORD967,11-06-2024,CUST212,Aakampan,Consumer,Clothing,Jacket,3,41,123,1
ORD968,16-09-2024,CUST456,Abhypsit,Corporate,Electronics,Smartphone,4,391,1564,1
ORD969,06-03-2024,CUST434,Aadhiban,Consumer,Electronics,Headphones,2,267,534,1
ORD970,27-08-2024,CUST462,Abhisyanta,Consumer,Home,Table,1,216,216,1
ORD971,27-05-2024,CUST005,Abedin,Corporate,Home,Table,4,218,872,1
ORD972,19-04-2024,CUST470,Aaranay,Consumer,Clothing,Jacket,5,13,65,1
ORD973,22-01-2024,CUST289,Ashish,Consumer,Electronics,Smartphone,5,481,2405,1
ORD974,28-04-2024,CUST162,Aangat,Corporate,Clothing,Jeans,3,24,72,1
ORD975,28-07-2024,CUST058,Aaryavir,Consumer,Electronics,Laptop,1,416,416,1
ORD976,03-03-2024,CUST493,Aayam,Consumer,Home,Sofa,3,190,570,1
ORD977,07-07-2024,CUST384,Aasvi,Consumer,Electronics,Headphones,3,338,1014,1
ORD978,26-09-2024,CUST068,Aashutosh,Consumer,Electronics,Laptop,2,496,992,3
ORD979,29-07-2024,CUST085,Abbudin,Corporate,Clothing,Jacket,5,45,225,3
ORD980,15-04-2024,CUST085,Aabir,Consumer,Home,Table,3,182,546,2
ORD981,21-02-2024,CUST393,Aaban,Corporate,Clothing,Jeans,2,40,80,1
ORD982,01-09-2024,CUST087,Aavansh,Consumer,Clothing,Jeans,3,39,117,1
ORD983,10-04-2024,CUST088,Abijith,Corporate,Clothing,T-Shirt,2,16,32,1
ORD984,19-01-2024,CUST008,Abhijat,Consumer,Clothing,T-Shirt,1,50,50,1
ORD985,26-03-2024,CUST252,Aadith,Corporate,Electronics,Laptop,1,452,452,1
ORD986,11-06-2024,CUST003,Aalhad,Corporate,Home,Sofa,1,279,279,1
ORD987,02-05-2024,CUST068,Aasit,Corporate,Home,Sofa,2,211,422,2
ORD988,05-02-2024,CUST061,Abhimanyu,Consumer,Home,Table,3,217,651,1
ORD989,05-02-2024,CUST068,Aathith,Corporate,Home,Sofa,2,203,406,1
ORD990,20-04-2024,CUST426,Aathees,Consumer,Electronics,Headphones,5,348,1740,1
ORD991,30-03-2024,CUST380,Abheer,Corporate,Clothing,Jacket,1,31,31,1
ORD992,09-09-2024,CUST358,Aakaash,Consumer,Home,Lamp,5,251,1255,1
ORD993,06-06-2024,CUST154,Abhikam,Consumer,Electronics,Laptop,5,272,1360,1
ORD994,11-05-2024,CUST168,Aairathan,Consumer,Clothing,Jacket,1,12,12,1
ORD995,26-02-2024,CUST065,Abbott,Corporate,Electronics,Laptop,3,435,1305,1
ORD996,08-06-2024,CUST046,Aadarshanan,Corporate,Electronics,Smartphone,2,333,666,1
ORD997,11-08-2024,CUST047,Aathangan,Corporate,Electronics,Smartphone,2,202,404,1
ORD998,25-07-2024,CUST194,Aavi,Corporate,Clothing,Jacket,3,29,87,1
ORD999,28-05-2024,CUST085,Abhranila,Consumer,Clothing,Jacket,1,37,37,1
ORD1000,28-01-2024,CUST478,Aanandaswarup,Corporate,Clothing,T-Shirt,2,37,74,1
